"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","cum_infl","salary_adj","log_salary_adj","year"
2022,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M",1.12700659,137532.469974288,11.8316153134784,2
2022,"SE","FT","Data Engineer",153600,"USD",153600,"US",0,"US","M",1.12700659,136290.24121323,11.8225420172727,2
2022,"SE","FT","Data Engineer",106800,"USD",106800,"US",0,"US","M",1.12700659,94764.3083435741,11.4591481230853,2
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"SE","FT","Data Science Consultant",122000,"USD",122000,"US",0,"US","M",1.12700659,108251.363463633,11.5922112412924,2
2022,"SE","FT","Data Science Consultant",94500,"USD",94500,"US",0,"US","M",1.12700659,83850.4413714209,11.3367900310589,2
2022,"SE","FT","Data Engineer",170000,"USD",170000,"US",0,"US","M",1.12700659,150842.063842768,11.9239886336094,2
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Data Science Consultant",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"SE","FT","Data Science Consultant",128000,"USD",128000,"US",0,"US","M",1.12700659,113575.201011025,11.6402204604788,2
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M",1.12700659,102040.219658343,11.5331223249224,2
2022,"SE","FT","Applied Machine Learning Scientist",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Scientist",127500,"USD",127500,"US",100,"US","M",1.12700659,113131.547882076,11.6363065611576,2
2022,"SE","FT","Data Scientist",126500,"USD",126500,"US",100,"US","M",1.12700659,112244.241624177,11.6284325047267,2
2022,"SE","FT","Data Scientist",51000,"USD",51000,"US",100,"US","M",1.12700659,45252.6191528303,10.7200158292835,2
2022,"MI","FT","Data Engineer",260000,"USD",260000,"US",0,"US","M",1.12700659,230699.627053645,12.3488718275747,2
2022,"MI","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M",1.12700659,221826.564474658,12.3096511144214,2
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M",1.12700659,55900.2942476139,10.9313249229507,2
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Machine Learning Engineer",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"SE","FT","Data Scientist",272550,"USD",272550,"US",100,"US","M",1.12700659,241835.320590273,12.3960122800695,2
2022,"SE","FT","Data Scientist",198200,"USD",198200,"US",100,"US","M",1.12700659,175864.100315509,12.0774668184551,2
2022,"SE","FT","Data Scientist",220000,"USD",220000,"US",0,"US","M",1.12700659,195207.376737699,12.1818177429115,2
2022,"SE","FT","Data Scientist",146000,"USD",146000,"US",0,"US","M",1.12700659,129546.713653201,11.7717968182675,2
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"MI","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M",1.12700659,191658.151706105,12.1634686042433,2
2022,"SE","FT","Data Engineer",144000,"USD",144000,"US",100,"US","M",1.12700659,127772.101137403,11.7580034961352,2
2022,"EN","FT","Data Engineer",85000,"USD",85000,"US",0,"US","M",1.12700659,75421.0319213839,11.2308414530495,2
2022,"EN","FT","Data Engineer",65000,"USD",65000,"US",0,"US","M",1.12700659,57674.9067634112,10.9625774664548,2
2022,"SE","FT","Data Analyst",149000,"USD",149000,"US",100,"US","M",1.12700659,132208.632426896,11.7921365025046,2
2022,"SE","FT","Data Analyst",119000,"USD",119000,"US",100,"US","M",1.12700659,105589.444689937,11.5673136896707,2
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"SE","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"MI","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Scientist",110000,"USD",110000,"US",0,"US","M",1.12700659,97603.6883688497,11.4886705623516,2
2022,"SE","FT","Machine Learning Engineer",246000,"USD",246000,"US",100,"US","M",1.12700659,218277.339443064,12.2935217324915,2
2022,"SE","FT","Machine Learning Engineer",201000,"USD",201000,"US",100,"US","M",1.12700659,178348.557837625,12.0914951046182,2
2022,"SE","FT","Data Scientist",190000,"USD",190000,"US",0,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M",1.12700659,137532.469974288,11.8316153134784,2
2022,"SE","FT","ML Engineer",235000,"USD",235000,"US",100,"US","M",1.12700659,208516.970606179,12.2477757107033,2
2022,"SE","FT","ML Engineer",185000,"USD",185000,"US",100,"US","M",1.12700659,164151.657711247,12.0085460216375,2
2022,"SE","FT","Cloud Database Engineer",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Cloud Database Engineer",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"EN","FT","Product Data Analyst",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"MI","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M",1.12700659,102040.219658343,11.5331223249224,2
2022,"MI","FT","Data Scientist",75000,"GBP",92350,"GB",0,"GB","M",1.104,83650.3623188406,11.3344010377725,2
2022,"MI","FT","Data Scientist",55000,"GBP",67723,"GB",0,"GB","M",1.104,61343.2971014493,11.02424118747,2
2022,"MI","FT","Data Engineer",105000,"USD",105000,"US",0,"US","M",1.12700659,93167.1570793566,11.4421505467167,2
2022,"MI","FT","Data Engineer",70000,"USD",70000,"US",0,"US","M",1.12700659,62111.4380529044,11.0366854386085,2
2022,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M",1.12700659,181454.129740271,12.108758172042,2
2022,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M",1.12700659,126174.949873186,11.7454247139283,2
2022,"SE","FT","Machine Learning Engineer",192000,"USD",192000,"US",100,"US","M",1.12700659,170362.801516538,12.0456855685869,2
2022,"SE","FT","Machine Learning Engineer",164000,"USD",164000,"US",100,"US","M",1.12700659,145518.226295376,11.8880566243834,2
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M",1.12700659,164950.233343356,12.0133990912866,2
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M",1.12700659,114728.699146293,11.650325482337,2
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Data Engineer",75000,"USD",75000,"US",0,"US","M",1.12700659,66547.9693423976,11.1056783100955,2
2022,"SE","FT","Data Science Manager",175000,"USD",175000,"US",0,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Science Manager",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Engineer",167500,"USD",167500,"US",0,"US","M",1.12700659,148623.798198021,11.9091735478243,2
2022,"SE","FT","Data Engineer",106500,"USD",106500,"US",0,"US","M",1.12700659,94498.1164662045,11.4563351817086,2
2022,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M",1.12700659,66547.9693423976,11.1056783100955,2
2022,"MI","FT","Data Analyst",60000,"USD",60000,"US",100,"US","M",1.12700659,53238.375473918,10.8825347587813,2
2022,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M",1.12700659,163264.351453349,12.0031259541681,2
2022,"SE","FT","Applied Scientist",142000,"USD",142000,"US",100,"US","M",1.12700659,125997.488621606,11.7440172541604,2
2022,"MI","FT","Data Scientist",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"MI","FT","Data Scientist",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Scientist",2500000,"INR",31795,"IN",100,"US","M",1.12700659,28211.9024698871,10.2474992412785,2
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"EX","FT","Data Engineer",200000,"USD",200000,"US",0,"US","M",1.12700659,177461.251579727,12.0865075631072,2
2022,"EX","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"MI","FT","Data Engineer",75000,"GBP",92350,"GB",100,"GB","M",1.104,83650.3623188406,11.3344010377725,2
2022,"MI","FT","Data Engineer",60000,"GBP",73880,"GB",100,"GB","M",1.104,66920.2898550725,11.1112574864583,2
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Applied Scientist",192000,"USD",192000,"US",100,"US","M",1.12700659,170362.801516538,12.0456855685869,2
2022,"SE","FT","Applied Scientist",164000,"USD",164000,"US",100,"US","M",1.12700659,145518.226295376,11.8880566243834,2
2022,"EX","FT","Data Engineer",310000,"USD",310000,"US",100,"US","M",1.12700659,275064.939948577,12.5247624940384,2
2022,"EX","FT","Data Engineer",239000,"USD",239000,"US",100,"US","M",1.12700659,212066.195637774,12.2646537484907,2
2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Analyst",95000,"USD",95000,"US",0,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"SE","FT","Machine Learning Engineer",145000,"USD",145000,"US",0,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"SE","FT","Machine Learning Engineer",135000,"USD",135000,"US",0,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Data Engineer",78000,"USD",78000,"US",0,"US","M",1.12700659,69209.8881160935,11.1448990232488,2
2022,"MI","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"MI","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Scientist",190000,"USD",190000,"US",0,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M",1.12700659,102868.96370322,11.541211260226,2
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M",1.12700659,72462.7528575498,11.1908279551372,2
2022,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"SE","FT","Research Engineer",249500,"USD",249500,"US",0,"US","M",1.12700659,221382.911345709,12.3076491117507,2
2022,"SE","FT","Research Engineer",149850,"USD",149850,"US",0,"US","M",1.12700659,132962.84274611,11.7978249903218,2
2022,"MI","FT","Analytics Engineer",122500,"USD",122500,"US",100,"US","M",1.12700659,108695.016592583,11.5963012265439,2
2022,"MI","FT","Analytics Engineer",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Data Scientist",249500,"USD",249500,"US",0,"US","M",1.12700659,221382.911345709,12.3076491117507,2
2022,"SE","FT","Data Scientist",149850,"USD",149850,"US",0,"US","M",1.12700659,132962.84274611,11.7978249903218,2
2022,"EN","FT","Data Analyst",55000,"USD",55000,"US",0,"US","M",1.12700659,48801.8441844249,10.7955233817916,2
2022,"EN","FT","Data Analyst",48000,"USD",48000,"US",0,"US","M",1.12700659,42590.7003791344,10.6593912074671,2
2022,"SE","FT","Research Scientist",249500,"USD",249500,"US",0,"US","M",1.12700659,221382.911345709,12.3076491117507,2
2022,"SE","FT","Research Scientist",149850,"USD",149850,"US",0,"US","M",1.12700659,132962.84274611,11.7978249903218,2
2022,"SE","FT","Data Engineer",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Analyst",127000,"USD",127000,"US",100,"US","M",1.12700659,112687.894753127,11.6323772830178,2
2022,"SE","FT","Data Analyst",104000,"USD",104000,"US",100,"US","M",1.12700659,92279.8508214579,11.4325810957005,2
2022,"SE","FT","Data Scientist",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Machine Learning Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Data Scientist",182750,"USD",182750,"US",100,"US","M",1.12700659,162155.218630975,11.9963092951891,2
2022,"SE","FT","Data Scientist",161500,"USD",161500,"US",100,"US","M",1.12700659,143299.960650629,11.8726953392219,2
2022,"MI","FT","Data Analyst",102640,"USD",102640,"US",100,"US","M",1.12700659,91073.1143107158,11.4194179168665,2
2022,"MI","FT","Data Analyst",66100,"USD",66100,"US",100,"US","M",1.12700659,58650.9436470997,10.9793589434168,2
2022,"SE","FT","Research Scientist",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Research Scientist",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Engineer",198800,"USD",198800,"US",0,"US","M",1.12700659,176396.484070248,12.0804894907816,2
2022,"SE","FT","Data Engineer",122600,"USD",122600,"US",0,"US","M",1.12700659,108783.747218373,11.5971172200613,2
2022,"MI","FT","Data Engineer",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"MI","FT","Data Engineer",80000,"USD",80000,"US",100,"US","M",1.12700659,70984.5006318907,11.170216831233,2
2022,"SE","FT","Data Scientist",136000,"USD",136000,"US",100,"US","M",1.12700659,120673.651074214,11.7008450822952,2
2022,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M",1.12700659,92279.8508214579,11.4325810957005,2
2022,"SE","FT","Data Analyst",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Analyst",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M",1.12700659,191658.151706105,12.1634686042433,2
2022,"SE","FT","Data Engineer",144000,"USD",144000,"US",100,"US","M",1.12700659,127772.101137403,11.7580034961352,2
2022,"EX","FT","Data Scientist",159000,"USD",159000,"US",100,"US","M",1.12700659,141081.695005883,11.8570943987794,2
2022,"EX","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M",1.12700659,102868.96370322,11.541211260226,2
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M",1.12700659,72462.7528575498,11.1908279551372,2
2022,"SE","FT","Data Engineer",215000,"USD",215000,"US",100,"US","M",1.12700659,190770.845448206,12.1588282246868,2
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Machine Learning Engineer",246000,"USD",246000,"US",100,"US","M",1.12700659,218277.339443064,12.2935217324915,2
2022,"SE","FT","Machine Learning Engineer",201000,"USD",201000,"US",100,"US","M",1.12700659,178348.557837625,12.0914951046182,2
2022,"MI","FT","Data Engineer",187000,"USD",187000,"US",100,"US","M",1.12700659,165926.270227045,12.0192988134137,2
2022,"MI","FT","Data Engineer",153000,"USD",153000,"US",100,"US","M",1.12700659,135757.857458491,11.8186281179516,2
2022,"MI","FT","Data Analyst",350000,"GBP",430967,"GB",0,"GB","M",1.104,390368.65942029,12.8748468521744,2
2022,"MI","FT","Data Analyst",45000,"GBP",55410,"GB",0,"GB","M",1.104,50190.2173913043,10.8235754140065,2
2022,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M",1.12700659,149954.757584869,11.9180889114822,2
2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M",1.12700659,98136.0721235889,11.4941102856474,2
2022,"EN","FT","BI Data Analyst",58000,"EUR",60938,"DE",0,"DE","L",1.10015544,55390.35465752,10.9221607539227,2
2022,"SE","FT","BI Developer",140000,"USD",140000,"US",100,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"SE","FT","BI Developer",120000,"USD",120000,"US",100,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M",1.12700659,66547.9693423976,11.1056783100955,2
2022,"MI","FT","Data Analyst",60000,"USD",60000,"US",100,"US","M",1.12700659,53238.375473918,10.8825347587813,2
2022,"EN","FT","Data Analyst",50000,"USD",50000,"US",50,"US","L",1.12700659,44365.3128949317,10.7002132019873,2
2022,"MI","FT","MLOps Engineer",134000,"USD",134000,"US",100,"US","M",1.12700659,118899.038558417,11.6860299965101,2
2022,"MI","FT","MLOps Engineer",124000,"USD",124000,"US",100,"US","M",1.12700659,110025.975979431,11.6084717621642,2
2022,"SE","FT","Data Analyst",166700,"USD",166700,"US",0,"US","M",1.12700659,147913.953191702,11.9043859863159,2
2022,"SE","FT","Data Analyst",119000,"USD",119000,"US",0,"US","M",1.12700659,105589.444689937,11.5673136896707,2
2022,"EN","FT","Data Scientist",124234,"USD",124234,"US",0,"US","M",1.12700659,110233.605643779,11.6103570806082,2
2022,"EN","FT","Data Scientist",74540,"USD",74540,"US",0,"US","M",1.12700659,66139.8084637642,11.0995260906103,2
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Analyst",65000,"USD",65000,"US",100,"US","M",1.12700659,57674.9067634112,10.9625774664548,2
2022,"SE","FT","Data Engineer",220000,"USD",220000,"US",100,"US","M",1.12700659,195207.376737699,12.1818177429115,2
2022,"SE","FT","Data Engineer",146000,"USD",146000,"US",100,"US","M",1.12700659,129546.713653201,11.7717968182675,2
2022,"SE","FT","Data Specialist",110000,"USD",110000,"US",0,"US","M",1.12700659,97603.6883688497,11.4886705623516,2
2022,"SE","FT","Data Specialist",70000,"USD",70000,"US",0,"US","M",1.12700659,62111.4380529044,11.0366854386085,2
2022,"EN","FT","Data Analyst",50000,"USD",50000,"US",50,"US","L",1.12700659,44365.3128949317,10.7002132019873,2
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Scientist",128000,"USD",128000,"US",0,"US","M",1.12700659,113575.201011025,11.6402204604788,2
2022,"SE","FT","Data Scientist",81500,"USD",81500,"US",0,"US","M",1.12700659,72315.4600187387,11.188793216806,2
2022,"SE","FT","Data Scientist",173000,"USD",173000,"US",100,"US","M",1.12700659,153503.982616464,11.9414817910569,2
2022,"SE","FT","Data Scientist",110000,"USD",110000,"US",100,"US","M",1.12700659,97603.6883688497,11.4886705623516,2
2022,"SE","FT","Machine Learning Engineer",192000,"USD",192000,"US",0,"US","M",1.12700659,170362.801516538,12.0456855685869,2
2022,"SE","FT","Machine Learning Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M",1.12700659,102868.96370322,11.541211260226,2
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M",1.12700659,72462.7528575498,11.1908279551372,2
2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Analyst",95000,"USD",95000,"US",0,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"SE","FT","Principal Machine Learning Engineer",190000,"USD",190000,"US",100,"US","L",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Engineer",194000,"USD",194000,"US",100,"US","M",1.12700659,172137.414032335,12.0560483556225,2
2022,"SE","FT","Data Engineer",129400,"USD",129400,"US",100,"US","M",1.12700659,114817.429772083,11.651098578626,2
2022,"SE","FT","Data Analyst",201000,"USD",201000,"US",100,"US","M",1.12700659,178348.557837625,12.0914951046182,2
2022,"SE","FT","Data Analyst",89200,"USD",89200,"US",100,"US","M",1.12700659,79147.7182045582,11.2790712361451,2
2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",0,"US","M",1.12700659,146405.532553275,11.8941356704597,2
2022,"SE","FT","Data Scientist",125000,"USD",125000,"US",0,"US","M",1.12700659,110913.282237329,11.6165039338615,2
2022,"SE","FT","Applied Scientist",230000,"USD",230000,"US",100,"US","M",1.12700659,204080.439316686,12.2262695054824,2
2022,"SE","FT","Applied Scientist",196000,"USD",196000,"US",100,"US","M",1.12700659,173912.026548132,12.0663048557897,2
2022,"MI","FT","Machine Learning Engineer",130000,"USD",130000,"US",0,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"MI","FT","Machine Learning Engineer",90000,"USD",90000,"US",0,"US","M",1.12700659,79857.5632108771,11.2879998668894,2
2022,"MI","FT","Machine Learning Researcher",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Machine Learning Researcher",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Machine Learning Engineer",230000,"USD",230000,"US",0,"US","M",1.12700659,204080.439316686,12.2262695054824,2
2022,"MI","FT","Machine Learning Engineer",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Engineer",153600,"USD",153600,"US",0,"US","M",1.12700659,136290.24121323,11.8225420172727,2
2022,"SE","FT","Data Engineer",106800,"USD",106800,"US",0,"US","M",1.12700659,94764.3083435741,11.4591481230853,2
2022,"MI","FT","Machine Learning Researcher",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"MI","FT","Machine Learning Researcher",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M",1.12700659,191658.151706105,12.1634686042433,2
2022,"SE","FT","Data Engineer",144000,"USD",144000,"US",100,"US","M",1.12700659,127772.101137403,11.7580034961352,2
